index,Filer_499_ID,LastFiling,USF_Contributor_1,Legal_Name_of_Carrier,Doing_Business_As,Principal_Comm_Type_1,Holding_Company,CORESID,Management_Company,HQ_Address1,HQ_Address2,HQ_Address3,HQ_City,HQ_State,HQ_Zip_Code,Customer_Inquiries_Address1,Customer_Inquiries_Address2,Customer_Inquiries_Address3,Customer_Inquiries_City,Customer_Inquiries_State,Customer_Inquiries_Zip_Code,Customer_Inquiries_Telephone,Customer_Inquiries_Ext,Other_Trade_Name1,Other_Trade_Name2,Other_Trade_Name3,Other_Trade_Name4,Other_Trade_Name5,Other_Trade_Name6,Other_Trade_Name7,Other_Trade_Name8,Other_Trade_Name9,Other_Trade_Name10,Other_Trade_Name11,Other_Trade_Name12,Other_Trade_Name13,DC_Agent1,DC_Agent2,DC_Agent_Telephone,DC_Agent_Ext,DC_Agent_Fax,DC_Agent_EMail,DC_Agent_Address1,DC_Agent_Address2,DC_Agent_Address3,DC_Agent_City,DC_Agent_State,DC_Agent_Zip,Alternate_Agent1,Alternate_Agent2,Alternate_Agent_Telephone,Alternate_Agent_Ext,Alternate_Agent_Fax,Alternate_Agent_EMail,Alternate_Agent_Address1,Alternate_Agent_Address2,Alternate_Agent_Address3,Alternate_Agent_City,Alternate_Agent_State,Alternate_Agent_Zip_Code,Alabama,Alaska,American_Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District_of_Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Johnston_Atoll,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Midway_Atoll,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Northern_Mariana_Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto_Rico,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,US_Virgin_Islands,Vermont,Virginia,Wake_Island,Washington,West_Virginia,Wisconsin,Wyoming,note1,note2,note3
14573,833013,4/1/2019,No,"Evolution Collect, LLC","Evolution Collect, LLC",Interconnected Voip,,0028341436,,"9th Floor, JELP Building","#409 Shaw Boulevard, Brgy. Addition Hills",Mandaluyong City,,,,"9th Floor, JELP Building","#409 Shaw Boulevard, Brgy. Addition Hills",Mandaluyong City,,,,(708) 831-2661,,,,,,,,,,,,,,,Eddy Saldana,URS Agents Inc.,(800) 567-4397,,,sop@ursagents.com,1100 H Street NW,Suite 840,,Washington,DC,,,,,,,,,,,,,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,
14575,833015,4/1/2019,No,Wholesail Networks,,Private Service Provider,,0028264430,,15008 Bear Creek RD NE,,,Woodinville,WA,,15008 Bear Creek RD NE,,,Woodinville,WA,,(206) 777-7770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
14576,833016,4/1/2019,Yes,"ECO Services, LLC",ecoLINK,Interconnected Voip,East Central Oklahoma Electric Cooperative,0027810050,,P.O. Box 1178,,,Okmulgee,OK,74447,P.O. Box 1178,,,Okmulgee,OK,,(918) 756-0833,,,,,,,,,,,,,,,Todd Lantor,"Lukas, LaFuria, Gutierrez & Sachs, LLP",(703) 584-8671,,(703) 584-8696,tlantor@fcclaw.com,c/o Elizabeth Sachs,"5184 Palisade Lane, NW",,Washington,DC,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14577,833017,4/1/2019,No,"Fonelogix, LLC",Fonelogix,Interconnected Voip,,0026471375,,490 Sun Valley Drive,Suite 207,,Roswell,GA,,490 Sun Valley Drive,Suite 207,,Roswell,GA,,(678) 785-3663,,,,,,,,,,,,,,,,Registered Agents Inc,(202) 403-0599,,,agent@washingtondcregisteredagent.com,1717 N Street NW,STE 1,,Washington,DC,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14579,833019,4/1/2019,No,Reid Technologies LLC,,Private Service Provider,,0028275394,,7281 Sunshine Grove Road,Suite 116,,Brooksville,FL,,7281 Sunshine Grove Road,Suite 116,,Brooksville,FL,,(866) 800-7343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14580,833020,4/1/2019,No,Carahsoft Technology Corporation,,CAP/CLEC,Craig Abod,0028230571,,"1860 Michael Faraday Drive,",Suite 100,,Reston,VA,,"1860 Michael Faraday Drive, Suite 100",,,Reston,VA,,(703) 871-8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14581,833021,4/1/2019,No,Diverse Mobile Technologies LLC,Fastteks On-site Computer Services,Interconnected Voip,,0025194762,,11887 Stone Castle Dr,,,El Paso,TX,,11887 Stone Castle Dr,,,El Paso,TX,,(915) 504-2112,,,,,,,,,,,,,,,Lisa King,Coredial,(215) 297-4400,,,lisa.king@coredial.com,751 Arbor Way #150,,,Washington,DC,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14584,833024,4/1/2019,No,"BTC Communications, Inc.","BTC Communications, Inc.",Interconnected Voip,Strickland Communication,0019418003,,P.O. Box 255,,,Nahunta,GA,,P.O. Box 255,,,Nahunta,GA,,(912) 462-5111,,,,,,,,,,,,,,,Stephen Kraskin,Communications Advisory Counsel,(202) 333-1770,,(202) 333-5274,skrasking@independent-Tel.com,5151 Wisconsin Avenue NW,Suite 311,,Washington,DC,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14585,833025,4/1/2019,No,"The Computer Works of Arkansas, Inc.",The Computer Works,Interconnected Voip,,0019707678,,1180 Collier Drive,,,Conway,AR,72032,1180 Collier Drive,,,Conway,AR,,(501) 329-9144,,The Computer Works,,,,,,,,,,,,,Kristopher Twomey,"Law Office of Kristopher E. Twomey, P.C.",(202) 681-1850,,(202) 517-9175,kris@lokt.net,"1725 Street, NW",Suite 300,,Washington,DC,20006,,,,,,,,,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14586,833026,4/1/2019,No,Intelligent Designs Inc,,Interconnected Voip,,0028352581,,27 Stephenson Blvd,,,New Rochelle,NY,10801,27 Stephenson Blvd,,,New Rochelle,NY,,(914) 712-4122,2,,,,,,,,,,,,,,,Registered Agents Inc.,(202) 403-0599,,,agent@washingtondcregisteredagent.com,1717 N Street NW,STE 1,,Washington,DC,20036,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14587,833027,4/1/2019,No,PivitolX LLC,PivitolX LLC,CAP/CLEC,,0028329662,,19400 Susquehanna Sq,,,Leesburg,VA,,19400 Susquehanna Sq,,,Leesburg,VA,,(703) 623-0892,,PivitolX,,,,,,,,,,,,,David Ayoub,PivitolX LLC,(703) 623-0892,,,david.ayoub@pivitolx.com,19400 Susquehanna Sq,,,Washington,DC,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14590,833030,4/1/2019,No,"GoSEMO, LLC",,Interconnected Voip,,0027148584,,P.O. Box 520,,,Sikeston,MO,63801,P.O. Box 520,,,Sikeston,MO,,(877) 430-5418,,,,,,,,,,,,,,,Todd Lantor,"Lukas, LaFuria, Gutierrez & Sachs, LLP",(703) 584-8671,,(703) 584-8696,tlantor@fcclaw.com,c/o Elizabeth Sachs,"5184 Palisade Lane, NW",,Washington,DC,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14591,833031,4/1/2019,No,"PGEC Enterprises, LLC",RURALBAND,Interconnected Voip,Prince George Electric Cooperative,0026799551,,P.O. Box 196,7103 General Mahone Hwy.,,Waverly,VA,,P.O. Box 196,7103 General Mahone Hwy.,,Waverly,VA,,(804) 834-2424,,,,,,,,,,,,,,,Todd Lantor,"Lukas, LaFuria, Gutierrez & Sachs, LLP",(703) 581-8671,,(703) 584-8696,tlantor@fcclaw.com,c/o Elizabeth Sachs,"5184 Palisade Lane, NW",,Washington,DC,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14594,833034,4/1/2019,Yes,"Vicomptel USA, Inc.",Kloudvoice.com,Interconnected Voip,,0023580368,,48521 Warm Springs Boulevard,Suite 314,,Fremont,CA,94539,48521 Warm Springs Boulevard,Suite 314,,Fremont,CA,,(510) 252-9688,,Kloudvoice.com,,,,,,,,,,,,,Registered Agents,Washington DC Registered Agent LLC,(202) 403-0599,,,agent@washingtondcregisteredagent.com,1717 N Street NW,STE 1,,Washington,DC,20036,Chi Wang,"Vicomptel USA, Inc.",(510) 252-9688,,,chi@vicomptelusa.com,"48521 Warm Springs Boulevard, Ste 314",,,Fremont,CA,94539,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14595,833035,4/1/2019,No,"Zach Rodgers, LLC",Revolt Voice,Interconnected Voip,,0027834803,,98 North Broad St,,,Winder,GA,30680,98 North Broad St,,,Winder,GA,,(706) 510-0070,1008,Revolt Voice,,,,,,,,,,,,,Zach Rodgers,C T Corporation System,(888) 724-6928,,,smallbusinessteam@wolterskluwer.com,"1015 15th Street, NW",Suite 1000,,Washington,DC,20005,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14596,833036,4/1/2019,No,Fortabyte Cyber Solutions,Fortabyte Cyber Solutions,Interconnected Voip,Fortabyte Cyber Solutions,0026902411,,814 W Diamond Ave,Suite 112,,Gaithersburg,MD,20878,814 W Diamond Ave,Suite 112,,Gaithersburg,MD,,(301) 770-7000,,FCS,Fortabyte Cyber Solutions,,,,,,,,,,,,Richard Melnick,Greenber Travrig,(202) 331-3100,,(202) 331-3101,melnickr@gtlaw.com,800 Connecticut Ave. NW,Suite 500,,Washington,DC,20006,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14597,833037,4/1/2019,No,"ZettaLync, LLC","ZettaLync, LLC",Interconnected Voip,,0022813588,,P.O. Box 658,,,Frisco,TX,,P.O. Box 658,,,Frisco,TX,,(888) 221-0277,,ZettaLync,,,,,,,,,,,,,,"Washington DC Registered Agent, LLC",(202) 403-0599,,,agent@washingtondcregisteredagent.com,1717 N Street NW,Suite 1,,Washington,DC,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14598,833038,4/1/2019,Yes,"The TEL-NET Group, Inc.","The TEL-NET Group, Inc.",Interconnected Voip,"The TEL-NET Group, Inc.",0028339950,,"9321 Philadelphia Road, Suite C",,,Baltimore,MD,21237,"9321 Philadelphia Road, Suite C",,,Baltimore,MD,,(443) 460-4514,,,,,,,,,,,,,,,Alea Hudson,Washington DC Registered Agent LLC,(202) 403-0599,,,agent@washingtondcregisteredagent.com,1717 N Street NW,Suite 1,,Washington,DC,20036,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14599,833039,4/1/2019,No,CommandLink LLC,CommandLink LLC,Interconnected Voip,,0028351286,,PO Box 1246,,,Everett,WA,98206-1246,P O Box 1246,,,Everett,WA,,(425) 375-0577,,CommandLink LLC,,,,,,,,,,,,,,"National Registered Agents, Inc",(206) 427-2400,,,ct-statecommunications@wolterskluwer.com,1015 15th ST NW,Suite 1000,,Washington,DC,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
14600,833040,4/1/2019,No,Luminate Fiber LLC,,Interconnected Voip,,0028278133,,2211 Elk River Road,,,Steamboat Springs,CO,,2211 Elk River Road,,,Steamboat Springs,CO,,(970) 879-1160,,,,,,,,,,,,,,,ATTN SOP,"URS Agents, Inc.",(800) 567-4397,,(800) 567-4398,SOP@URSAGENTS.COM,1100 H St. NW,,,Washington,DC,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14601,833041,4/1/2019,No,Managed Services Group Inc,,Interconnected Voip,,0028363109,,PO Box 3814,,,Winter Park,FL,,331 N Maitland Ave,Suite D7,,Maitland,FL,,(407) 288-8228,,,,,,,,,,,,,,,,"CoreDial, LLC",(215) 297-4400,,,billing@msgrouponline.com,751 Arbor Way,"Hillcrest I, Suite 150",,Washington,DC,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14602,833042,4/1/2019,No,RC Security Consulting INC,,Interconnected Voip,,0028364453,,610 E Main ST,STE 407,,Allen,TX,,610 E Main ST,STE 407,,Allen,TX,,(469) 626-7272,,,,,,,,,,,,,,,,Registered Agents Inc.,(202) 403-0599,,,agent@washingtondcregisteredagent.com,1717 N Street NW STE 1,,,Washington,DC,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14603,833043,4/1/2019,No,GigaPop Internet Services LLC,GigaPop Internet Services LLC,CAP/CLEC,,0028081347,,2608 W Kenosha St NUM 133,,,Broken Arrow,OK,74012,2608 W Kenosha St NUM 133,,,Broken Arrow,OK,,(918) 896-1636,,,,,,,,,,,,,,,,Registered Agents Inc.,(202) 403-0599,,,agent@washingtondcregisteredagent.com,1717 N Street NW,STE 1,,Washington,DC,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14604,833044,4/1/2019,No,"Pilot Fiber, Inc.",,CAP/CLEC,,0025301797,,325 Hudson Street,Floor 10,,New York,NY,,325 Hudson Street,Floor 10,,New York,NY,,(855) 578-5500,,Pilot,,,,,,,,,,,,,Joseph Godles,"GOLDBERG, GODLES, WIENER & WRIGHT LLP",(202) 429-4900,,(202) 429-4912,JGodles@g2w2.com,1025 Connecticut Ave NW,Suite 1000,,Washington,DC,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
14605,833045,4/1/2019,No,GoToMyControls.com Inc,GORING,Interconnected Voip,,0028361533,,7205 W Oakland Park Blvd,,,Lauderhill,FL,33313,7205 W Oakland Park Blvd,,,Lauderhill,FL,,(954) 399-1511,,,,,,,,,,,,,,,Kristopher Twomey,"Law Office of Kristopher E. Twomey, P.C.",(202) 681-1850,,,kris@lokt.net,"1725 I Street, NW",Suite 300,,Washington,DC,20006,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
